type,season,whitespace,linelen
source,spring,0.14445133292002477,22.40277777777778
source,spring,0.15049226441631502,24.517241379310345
source,spring,0.1515151515151515,18.7
source,spring,0.15131177547284935,21.012820512820515
source,spring,0.1109550561797753,24.551724137931036
source,spring,0.16328963051251488,20.71604938271605
source,spring,0.17422724236351494,30.77943925233645
source,spring,0.16634429400386852,22.808823529411764
header,spring,0.1187335092348285,18.047619047619047
source,spring,0.2208721704394141,33.943502824858754
header,spring,0.1369441816461684,32.52307692307692
source,spring,0.14525043177892916,22.015209125475284
source,spring,0.1865680335507922,31.733826247689464
source,spring,0.08241758241758246,18.2
source,spring,0.2544769085768144,16.578125
source,spring,0.21662548311474372,20.05463786531131
source,spring,0.11936113143135818,30.490706319702603
source,spring,0.1442261619549593,20.87
source,winter,0.16256264981477442,24.940217391304348
source,spring,0.17243523316062181,33.275862068965516
source,spring,0.13435374149659862,14.886075949367088
source,spring,0.13163064833005889,14.970588235294118
source,winter,0.12842001478925313,31.449612403100776
source,winter,0.16765578635014833,16.047619047619047
source,spring,0.11735679038832869,21.88262910798122
source,spring,0.2651916957114714,20.751572327044027
source,winter,0.1473048327137546,24.735632183908045
source,winter,0.12331406551059731,17.896551724137932
source,winter,0.20317725752508364,23.11111111111111
header,spring,0.16581196581196578,30.559701492537314
header,spring,0.12301587301587302,22.90909090909091
source,spring,0.1635871593878313,24.691244239631338
source,spring,0.18012422360248448,23.410714285714285
source,autumn,0.18888009149291807,28.777215189873417
header,autumn,0.15457555689343772,32.568627450980394
source,spring,0.17010679350264735,28.06801007556675
source,spring,0.17365172714641164,37.92524509803921
header,winter,0.1375351960147282,27.482142857142858
header,spring,0.10179257362355953,38.09756097560975
asm,autumn,0.1669099756690997,31.615384615384617
header,autumn,0.16644067796610174,24.18032786885246
source,autumn,0.1481949268498053,25.336
source,winter,0.18662225423118473,23.189979123173277
header,autumn,0.14661610938756753,29.602040816326532
header,autumn,0.15978695073235683,25.896551724137932
header,autumn,0.1179540709812108,21.288888888888888
source,winter,0.13389242336610763,34.92929292929293
source,spring,0.13074484944532483,24.745098039215687
source,spring,0.19121052254660909,20.997994987468672
source,autumn,0.1460674157303371,21.92753623188406
source,autumn,0.13404825737265413,22.38
source,autumn,0.16162335350658597,27.81188118811881
source,spring,0.19307170542635654,29.070422535211268
header,spring,0.15369168983626813,32.04950495049505
source,spring,0.16463414634146345,20.366013071895424
header,spring,0.1728262810212462,28.50381679389313
header,spring,0.15553460813358466,28.782945736434108
source,spring,0.14844724185024638,27.31711273317113
source,winter,0.16493916178458767,22.414141414141415
header,spring,0.16444759206798865,31.517857142857142
source,spring,0.1421207658321061,24.395209580838323
header,spring,0.15525346207597512,30.988188976377952
source,winter,0.16204081632653056,23.222748815165875
header,winter,0.16854368932038832,23.40909090909091
source,winter,0.12113583727721278,30.556923076923077
source,winter,0.1295116772823779,26.535211267605632
source,winter,0.1721436931664716,25.072234762979683
header,winter,0.19966461710452765,47.83422459893048
header,spring,0.16690730580421598,33.29807692307692
header,spring,0.24069908288631248,33.598837209302324
source,winter,0.14514916019052393,23.60355029585799
source,winter,0.13875196643943366,23.8375
source,winter,0.1412854661262305,24.67142857142857
source,winter,0.17621250797702614,21.57659208261618
source,winter,0.1711026615969582,24.223684210526315
header,winter,0.12064965197215782,19.59090909090909
source,spring,0.14591929153668104,26.856756756756756
source,spring,0.16952949962658703,24.02773246329527
header,winter,0.205512031337437,22.407523510971785
source,winter,0.15072639225181594,22.63013698630137
source,spring,0.15307612095933265,35.25735294117647
header,spring,0.14351145038167934,23.392857142857142
source,winter,0.13597972972972971,35.878787878787875
source,winter,0.14400933885174572,33.65357142857143
header,winter,0.20611439842209078,42.84507042253521
source,winter,0.15717933313307297,31.579446640316206
header,winter,0.17348272642390294,45.76923076923077
header,winter,0.17615905539156107,33.976401179941
source,winter,0.125933014354067,39.10928143712575
source,winter,0.13576343686070302,31.56751467710372
header,spring,0.13085362590313088,31.228412256267408
source,spring,0.13296372862243944,27.217391304347824
source,winter,0.18861517564981167,24.24700598802395
source,spring,0.1449020592667002,30.396946564885496
source,spring,0.14310051107325383,22.150943396226417
header,spring,0.21874283092452396,37.79479768786127
header,spring,0.17942857142857138,39.77272727272727
header,spring,0.2137045110404846,57.03606453653907
header,spring,0.19693396226415094,29.75438596491228
header,spring,0.28366890380313203,29.602649006622517
header,spring,0.19116518689027728,41.46818181818182
header,spring,0.18144583248003276,33.675862068965515
header,spring,0.30774907749077496,20.739795918367346
source,spring,0.16801437556154541,34.78125
header,spring,0.2785732228083396,36.522935779816514
source,spring,0.2959359329391512,39.067251461988306
source,spring,0.1594239514906518,59.96969696969697
header,spring,0.3849543080939948,40.31578947368421
header,spring,0.1559098625303731,47.91547049441786
source,spring,0.23413933445056256,39.52996845425867
header,spring,0.17908127208480562,50.7168458781362
header,spring,0.13650890275452743,24.984790874524716
source,spring,0.13824884792626724,34.72
header,spring,0.15305030324652158,22.975409836065573
header,spring,0.20606452805768694,33.90909090909091
header,spring,0.31946055684454755,51.46268656716418
source,spring,0.29131478721642656,38.526315789473685
source,spring,0.2507122507122507,39.66101694915254
header,spring,0.20388859695218076,45.30952380952381
source,spring,0.2604708458800985,39.95078605604921
source,spring,0.26051782813370805,44.18231827111984
header,spring,0.24338005091143167,41.96071209330878
source,spring,0.26672458731537796,38.85232067510549
header,spring,0.24325943678849615,40.707317073170735
source,spring,0.2965438132761459,45.159909909909906
header,spring,0.2210526315789474,40.0
source,spring,0.32621433175133296,49.469565217391306
header,spring,0.2078239608801956,36.088235294117645
header,spring,0.19540087523738747,36.81155015197568
source,spring,0.29471659690010177,45.32820512820513
header,spring,0.16456390565002743,41.43181818181818
source,spring,0.30104650247855846,38.70761421319797
header,spring,0.20421393841166935,38.5625
source,spring,0.2996460108141751,46.718764198091776
header,spring,0.12157305678201047,49.94358974358974
source,spring,0.28832788225674566,39.29317269076305
header,spring,0.1837935717519239,39.8018018018018
header,spring,0.11902820805478553,56.78703703703704
source,spring,0.301826306586361,45.54867256637168
header,spring,0.14119922630560933,41.91891891891892
source,spring,0.21361876565702576,36.59166666666667
header,spring,0.20954692556634302,35.31428571428572
source,spring,0.3028080169599542,39.59165808444902
source,spring,0.24370208105147861,37.57201646090535
header,spring,0.13570391872278664,29.956521739130434
source,spring,0.26215318825234635,42.22178819444444
source,spring,0.2929110729986003,45.88602442333786
header,spring,0.2097774534841299,36.54666666666667
header,spring,0.2423798051744004,40.7991452991453
header,spring,0.14834205933682376,32.74285714285714
source,spring,0.13056994818652845,32.166666666666664
source,spring,0.1050930569486237,31.264808362369337
source,spring,0.10782183595871808,25.929577464788732
source,spring,0.16895368782161235,24.576112412177984
header,spring,0.18802122820318423,25.611650485436893
header,spring,0.13191489361702124,26.11111111111111
source,spring,0.17095260130891787,25.466329966329965
source,winter,0.18095667870036103,26.570743405275778
header,spring,0.10179640718562877,23.857142857142858
source,winter,0.19043676257503628,27.140449438202246
source,spring,0.14347826086956517,25.09090909090909
source,spring,0.1749672346002621,27.745454545454546
header,spring,0.18050926543127588,23.662460567823345
source,spring,0.15240500015586522,38.09857482185273
source,spring,0.18829471532731956,38.257894736842104
source,spring,0.17558436185616766,38.46949602122016
source,spring,0.17302983359152468,39.942115768463076
header,spring,0.1393939393939394,24.75
header,spring,0.2930272351347497,34.89054726368159
source,spring,0.14353729500969847,33.85671641791045
header,spring,0.10383346026910378,21.407608695652176
header,winter,0.20391425908667293,29.972067039106147
header,spring,0.11189591078066918,36.84931506849315
header,spring,0.1217257318952234,28.844444444444445
header,spring,0.15315092237216787,35.581497797356825
source,spring,0.13592749183523634,35.697243560777224
header,spring,0.13047453597878755,45.38174273858921
source,spring,0.09551558145426908,48.13414634146341
source,spring,0.11667130015753868,40.875
source,spring,0.1586704916411119,24.476997578692494
source,winter,0.1875,21.973333333333333
source,spring,0.12044661549197488,33.63849765258216
header,spring,0.1629852744310576,29.88
source,winter,0.15577378936674569,25.903508771929825
source,spring,0.2201612903225807,16.103896103896105
header,spring,0.1617071260767423,24.09433962264151
source,spring,0.1261437908496732,20.13157894736842
header,spring,0.1564152518786529,30.025069637883007
header,spring,0.21030345800988004,22.49206349206349
source,spring,0.22105946552411504,26.518031005808364
header,spring,0.09173846933603647,48.1219512195122
header,spring,0.14346809427112173,32.340298507462684
source,spring,0.1043850749633638,54.423312883435585
header,spring,0.18008849557522122,27.228915662650603
header,winter,0.12325581395348839,22.63157894736842
source,spring,0.1519027217741935,24.23206106870229
header,spring,0.12133891213389125,18.384615384615383
source,spring,0.20457309657017753,24.325443786982248
source,spring,0.17359494512803464,24.613915416098227
header,spring,0.12966762412802624,24.616161616161616
source,spring,0.15272887323943662,25.12039312039312
header,spring,0.14441257008736474,29.496153846153845
header,spring,0.15376676986584104,31.597826086956523
source,spring,0.16952541302746504,22.3075117370892
source,spring,0.1454856653829696,20.773333333333333
source,spring,0.18508132361189011,28.45212765957447
source,winter,0.1653294374056954,27.928428093645486
source,winter,0.17446125630444753,26.13932584269663
source,spring,0.1744760713168596,29.65677179962894
source,spring,0.19905312260669772,25.648214285714285
source,spring,0.1897368421052632,29.28709055876686
source,spring,0.1959417012187461,29.587360594795538
source,spring,0.16784061179311738,22.898617511520737
header,spring,0.1419153365718251,36.025
source,spring,0.13292522955837338,24.073684210526316
source,spring,0.15695213285574727,29.247619047619047
asm,spring,0.176147382029735,20.76510067114094
source,spring,0.17837626854020294,26.142857142857142
header,spring,0.11003236245954695,20.6
header,spring,0.1385927505330491,24.68421052631579
header,spring,0.14406779661016944,25.191011235955056
header,spring,0.13776722090261284,24.195402298850574
source,spring,0.15245261984392422,24.408163265306122
source,spring,0.17669079111554775,25.522292993630572
source,spring,0.1570783428234832,24.02358490566038
header,spring,0.11815068493150682,35.39393939393939
source,spring,0.15503246753246758,27.377777777777776
source,winter,0.16790177274048246,24.8
source,spring,0.13714499252615842,28.46808510638298
header,spring,0.26442798774259446,53.27891156462585
source,spring,0.16697137918425686,26.091066782307024
header,spring,0.1537634408602151,31.0
header,spring,0.16558018252933504,26.912280701754387
source,spring,0.1620609873397978,26.437800687285222
header,winter,0.14402985074626862,22.333333333333332
header,spring,0.1692356086819755,21.47972972972973
source,spring,0.1680118474639023,27.282828282828284
source,winter,0.18572524942440527,24.58490566037736
source,winter,0.18102084831056797,25.476190476190474
header,spring,0.11570631970260226,44.371134020618555
header,spring,0.18561824028061968,50.30882352941177
source,spring,0.17158838786287933,30.047887323943662
source,spring,0.14711359404096835,20.653846153846153
source,spring,0.23669250645994833,24.1875
source,spring,0.17172357576306496,22.954261954261955
source,spring,0.16915241906147693,24.71011235955056
header,spring,0.1405900759946357,31.069444444444443
source,spring,0.15109223300970875,27.93220338983051
header,spring,0.16497175141242937,33.39622641509434
header,spring,0.1578631452581032,23.913875598086126
header,spring,0.1555465422835125,26.79891304347826
header,spring,0.14028776978417268,34.75
header,spring,0.18150975402883796,25.085106382978722
header,spring,0.166819012797075,26.047619047619047
header,spring,0.18896611642050387,32.652482269503544
source,spring,0.1736662883087401,30.240274599542335
header,spring,0.21253009858707006,29.704453441295545
header,spring,0.1339563862928349,35.666666666666664
header,winter,0.11181541582150101,28.17142857142857
source,spring,0.11856438481825482,31.202146690518784
source,spring,0.15863249444855665,28.36745406824147
header,spring,0.153397248853689,26.07608695652174
header,winter,0.15279878971255678,19.25242718446602
source,winter,0.1725760903671164,20.29936305732484
source,spring,0.1207430340557275,16.15
header,spring,0.1683453237410072,36.578947368421055
source,spring,0.16393442622950816,26.885185185185186
source,spring,0.17170747319571134,28.085393258426965
source,spring,0.1554541830904823,25.86368843069874
source,spring,0.1577092190849958,25.791002811621368
source,spring,0.19121913480755592,27.648841354723707
source,spring,0.1265793966989186,30.424242424242426
header,spring,0.13191002668699958,32.382716049382715
source,spring,0.1979294117647059,19.144144144144143
header,spring,0.15390594636610955,24.046728971962615
source,spring,0.17699115044247793,20.40277777777778
header,spring,0.1084070796460177,28.25
header,spring,0.12569659442724457,35.108695652173914
source,spring,0.16886227544910182,21.973684210526315
source,spring,0.15009246554912603,26.906902086677366
source,spring,0.1625380871354517,29.487747957992998
header,winter,0.16013071895424835,17.485714285714284
source,spring,0.13332527499093438,30.7546468401487
header,spring,0.26377742108079183,27.68888888888889
header,spring,0.128586609989373,23.525
source,spring,0.13318485523385304,26.41176470588235
source,spring,0.13698407539811508,30.166666666666668
source,winter,0.1283922765576272,31.397916666666667
header,winter,0.11060159406048697,36.201581027667984
header,winter,0.11020931225971808,36.15444015444015
header,spring,0.09256875365710937,51.78787878787879
header,winter,0.15718355718355714,32.93565683646113
source,winter,0.12608405603735828,32.893416927899686
source,spring,0.15056179775280898,23.9247311827957
header,spring,0.12643678160919536,19.333333333333332
py,winter,0.28109556914314426,40.886986301369866
source,winter,0.15696254071661242,25.92084432717678
source,winter,0.15999531835205993,24.69364161849711
header,winter,0.12300828553218612,43.583333333333336
source,winter,0.14918256130790186,23.613941018766756
source,winter,0.19409848630005744,22.856934306569343
header,winter,0.1689593301435407,30.962962962962962
source,spring,0.13551779935275077,24.72
header,spring,0.14842242827805086,24.57033639143731
rust,spring,0.24137062232300333,29.4
rust,spring,0.21037037037037032,22.5
source,spring,0.28538770844814565,31.588007736943908
header,spring,0.12017167381974247,28.242424242424242
source,winter,0.18917512360135313,27.191037735849058
header,winter,0.1522896698615549,27.13872832369942
source,winter,0.14801587301587305,28.96551724137931
header,winter,0.10526315789473684,28.376623376623378
header,winter,0.1841251106521098,34.58163265306123
header,winter,0.13219616204690832,18.03846153846154
source,winter,0.18514080287597368,23.548500881834215
source,winter,0.16427765472857203,24.978079331941544
source,winter,0.17648459450450027,25.20888355342137
source,winter,0.17602954341987465,25.386363636363637
source,winter,0.19022063208109719,28.520408163265305
header,winter,0.1607554122524183,24.81142857142857
source,winter,0.1776939017169923,26.916334661354583
source,winter,0.1854340231120667,25.312925170068027
source,winter,0.12631578947368416,25.234375
source,spring,0.16500870430241232,27.077441077441076
source,spring,0.12682982616651417,29.04983388704319
source,spring,0.15858186609174751,30.582417582417584
source,winter,0.15860190649114847,27.5375
source,winter,0.17194356441488423,23.80281030444965
source,winter,0.1917506297229219,25.408
source,winter,0.20504562533548043,22.44578313253012
source,winter,0.16055480378890397,23.838709677419356
source,winter,0.15874979383143661,25.636363636363637
source,spring,0.1743470205008667,22.82537517053206
header,spring,0.1633986928104575,28.8
header,spring,0.13693916873107626,30.149377593360995
source,spring,0.16556291390728473,21.571428571428573
header,spring,0.1804191372833024,34.57433489827856
source,winter,0.14503062635842723,24.808823529411764
asm,spring,0.2479873993699685,22.856
asm,spring,0.1863302370719534,27.95736434108527
asm,spring,0.20062546740091103,24.312396694214875
source,spring,0.17390389337074708,25.82427536231884
rust,spring,0.27089947089947086,31.5
header,spring,0.10375926422001969,30.682191780821917
header,spring,0.15062761506276146,31.60330578512397
header,spring,0.13247282608695654,28.862745098039216
source,spring,0.14856902356902357,28.007858546168958
source,spring,0.1527965750586936,26.719557195571955
header,spring,0.1177944862155389,25.741935483870968
source,spring,0.14935741576936434,22.849206349206348
header,spring,0.14634146341463417,21.964285714285715
header,spring,0.13462282398452607,22.28448275862069
source,winter,0.1305166283204351,28.975757575757576
source,spring,0.16349709455890127,25.843003412969285
source,spring,0.14094024057123689,23.739476678043232
source,spring,0.1447014523937601,24.277985074626866
source,spring,0.1580844001896633,23.226872246696036
source,spring,0.17956477878656862,28.555555555555557
source,spring,0.14539316053147466,30.812080536912752
source,spring,0.146000817550075,26.304659498207887
source,spring,0.15744787114496195,27.617241379310343
source,spring,0.15000641601437192,22.139204545454547
header,spring,0.1326860841423948,30.9
header,spring,0.1275205117507996,33.60280373831776
source,spring,0.1434396236278097,25.597680642283674
header,spring,0.1339031339031339,31.90909090909091
header,spring,0.09896233666410459,38.54814814814815
header,spring,0.1434044882320744,29.627027027027026
header,spring,0.09287925696594423,20.1875
header,spring,0.16429418742586,44.36842105263158
header,winter,0.16161616161616166,33.559322033898304
source,winter,0.15959595959595962,26.05263157894737
source,winter,0.14914425427872857,24.994444444444444
header,winter,0.15825734549138804,33.45762711864407
source,winter,0.16063482184533995,25.44338875692795
source,spring,0.17732831608654753,27.43225806451613
header,winter,0.16111553784860555,29.186046511627907
source,winter,0.1842521852846032,28.827380952380953
header,spring,0.12259835315645018,26.658536585365855
source,spring,0.14817001180637546,28.0
source,spring,0.1532742350586217,26.097014925373134
source,winter,0.16756325203870204,28.027171017581246
source,winter,0.14556962025316456,24.389261744966444
source,winter,0.16113060917523192,24.139183055975796
source,winter,0.1478018520183404,26.233490566037737
source,winter,0.1637326230999091,26.587219343696027
source,winter,0.15128976638831604,27.312096029547554
source,winter,0.20515798462852264,27.10648148148148
source,winter,0.16632443531827512,24.49129593810445
source,winter,0.1453986901627169,25.383033419023135
source,winter,0.15603803486529322,26.759966072943172
source,winter,0.1438090622728374,27.421926910299003
source,winter,0.1586456153699829,27.238341968911918
source,winter,0.1493103584555191,28.623303167420815
source,winter,0.159206275957545,27.78205128205128
source,winter,0.1410470156718906,28.83653846153846
source,winter,0.15738153098420415,26.06492478226445
source,winter,0.15539228105734315,26.993161094224924
source,winter,0.14683847767455793,26.696
source,winter,0.18116720372359474,26.411347517730498
source,winter,0.15930521091811412,26.084142394822006
source,winter,0.142965204236006,27.605568445475637
source,winter,0.14465039887376818,27.856209150326798
source,winter,0.12891066716924238,27.780104712041886
source,winter,0.15455746367239098,24.964112512124153
source,winter,0.13264511102454224,25.54228855721393
source,winter,0.1768840138127158,28.05128205128205
source,winter,0.15358392392571996,25.80324074074074
source,winter,0.1596298888111345,23.816666666666666
source,winter,0.17009277274906243,26.210643015521065
source,winter,0.1741494733474993,26.638466220328667
source,winter,0.1600467289719626,24.24929178470255
source,winter,0.16216216216216217,25.404929577464788
source,winter,0.169405558936904,26.6913357400722
source,winter,0.16357765145144476,25.258283772302462
header,spring,0.184346035015448,23.682926829268293
source,spring,0.09302325581395354,18.428571428571427
source,spring,0.19195657074160344,28.018947368421053
source,winter,0.20290858725761773,23.672131147540984
source,spring,0.16666666666666663,26.203821656050955
header,spring,0.16242038216560506,22.753623188405797
header,spring,0.126027397260274,32.205882352941174
source,winter,0.17307038422305343,34.39766081871345
source,winter,0.16023564064801177,37.30769230769231
source,winter,0.1613385121003884,36.78021978021978
source,winter,0.16175156389633605,36.89010989010989
source,winter,0.17421007685738688,33.84393063583815
header,winter,0.5132790747166429,106.74600315955766
header,spring,0.6368987236469945,105.15095471358592
header,spring,0.15884251066930366,31.293159609120522
header,winter,0.15744012563800547,25.989795918367346
asm,winter,0.2048710601719198,19.123287671232877
asm,winter,0.19050410316529898,20.30952380952381
asm,winter,0.21622911694510738,21.822916666666668
asm,winter,0.1907855877141169,20.154761904761905
header,winter,0.18970189701897022,28.384615384615383
source,winter,0.14430665163472378,22.743589743589745
source,winter,0.15638372785872923,26.335235378031385
source,spring,0.11093758080364069,49.2160855179435
source,spring,0.13819517817692828,37.721014492753625
source,spring,0.1306916927354883,33.26011560693642
source,spring,0.1117509063766261,35.42687533729088
source,spring,0.15131206343213144,37.83571428571429
source,spring,0.11665698307792871,39.54478549632023
source,spring,0.11273650112447642,36.8290273556231
source,spring,0.11385978178675593,45.52622950819672
source,spring,0.10263206235074918,44.88457008244994
source,spring,0.11202937132492763,48.763195435092726
source,spring,0.1058057572176262,42.93973719981876
source,spring,0.1202720807997526,40.42916666666667
source,spring,0.13178820425852644,32.43887530562347
source,spring,0.15022091310751107,26.714754098360658
source,spring,0.14917227578679282,27.903553299492387
source,spring,0.13687291217075115,38.97119815668203
source,spring,0.1266546329723225,39.2212389380531
header,spring,0.19735849056603771,29.909706546275395
source,winter,0.14884277733439744,24.44878048780488
source,winter,0.19563359053382223,25.920116618075802
source,spring,0.1719128329297821,21.316129032258065
source,spring,0.1253369272237197,23.1875
source,spring,0.1561301415156725,26.71731448763251
source,spring,0.1941297239753631,23.276106194690264
header,spring,0.14935064935064934,28.36842105263158
source,spring,0.14990607388854105,24.418960244648318
source,spring,0.16091679598901754,26.01552795031056
source,winter,0.1878315383378878,24.44400785854617
source,spring,0.18922595565229217,28.492248062015506
source,spring,0.150614236831772,29.563847429519072
source,spring,0.17661372950819676,24.630914826498422
source,spring,0.21113548769641266,26.651390644753477
header,spring,0.30113428466886205,24.845454545454544
header,spring,0.14893617021276595,19.975
rust,winter,0.23468454739408717,38.6
header,winter,0.17043618739903066,33.45945945945946
header,winter,0.19638361181048292,32.125
header,autumn,0.22921631374685092,29.56618017111223
header,winter,0.17421035493324655,21.475524475524477
source,spring,0.1875,22.4
source,spring,0.13997016139970164,42.61849710982659
source,spring,0.1443754478146645,43.38860103626943
source,spring,0.12881355932203387,46.69064748201439
source,spring,0.14514024787997393,24.078534031413614
source,spring,0.18309732927047861,24.6858407079646
source,spring,0.14158038147138963,23.465473145780052
header,spring,0.16764038433682582,29.294200848656295
header,spring,0.12847682119205295,24.35483870967742
source,spring,0.15871587158715872,24.87313432835821
source,winter,0.19253228909040943,24.567088607594936
source,autumn,0.1632328342376892,26.613463626492944
source,autumn,0.14418796615665808,26.625588697017267
source,summer,0.1630618316314224,27.334065934065933
source,summer,0.15700141442715698,24.484848484848484
source,summer,0.15932027947899596,27.023310023310025
source,spring,0.16263816905930373,24.381325132792842
header,winter,0.1613970588235294,28.04123711340206
source,autumn,0.16110060911573199,29.75625
source,spring,0.1710026308097048,24.26241134751773
header,winter,0.11760858189429613,46.609756097560975
header,winter,0.11307692307692307,37.142857142857146
header,winter,0.12254470829668718,42.111111111111114
header,winter,0.11855158730158732,36.0
header,winter,0.13402597402597405,37.745098039215684
header,winter,0.1269654088050315,37.97014925373134
header,winter,0.12673895253682488,44.63926940639269
header,winter,0.11062590975254727,42.276923076923076
header,winter,0.15691192865105907,33.42857142857143
source,autumn,0.1875349357182784,22.22360248447205
source,summer,0.15326747720364742,23.970856102003644
header,winter,0.17653061224489797,25.128205128205128
header,spring,0.1629526462395543,30.5531914893617
source,spring,0.15705249841872237,29.830188679245282
source,spring,0.17653061224489797,31.612903225806452
source,winter,0.19077647058823533,27.478448275862068
py,winter,0.2888749739094135,32.37162162162162
py,winter,0.3156132272917539,33.647887323943664
py,winter,0.29744844459979025,35.32098765432099
source,spring,0.1947340283346699,23.38125
source,spring,0.16592863833773308,26.212053571428573
source,spring,0.16413130504403528,26.36411609498681
source,spring,0.1614477605493888,26.250566893424036
source,spring,0.152454317448943,26.08411214953271
source,spring,0.17360230547550437,26.857585139318886
source,spring,0.15980968373915472,20.417142857142856
source,spring,0.1396600566572238,23.37748344370861
source,spring,0.1591173054587689,26.447098976109213
source,spring,0.15785752165458722,25.713636363636365
source,spring,0.13439581351094199,24.441860465116278
source,spring,0.14218841427735518,22.6858407079646
source,spring,0.15975765306122447,24.123076923076923
source,winter,0.20238772029562246,32.574074074074076
header,winter,0.19636204251588862,29.823529411764707
source,summer,0.1518002533019721,27.635
source,spring,0.19676623732529464,19.306878306878307
header,spring,0.17692974848222032,23.77319587628866
header,spring,0.14923641987241443,30.609467455621303
header,spring,0.1692888609188169,29.425925925925927
header,spring,0.1692888609188169,29.425925925925927
source,spring,0.19432624113475172,25.897959183673468
source,winter,0.17541831792162044,24.03174603174603
header,winter,0.15933456561922366,29.402173913043477
source,spring,0.16501946690625935,24.195652173913043
header,spring,0.1387795275590551,23.09090909090909
header,winter,0.15077958894401133,27.53170731707317
header,winter,0.13218070273285,41.69767441860465
source,winter,0.14514368861404148,36.25054945054945
source,spring,0.1682578972182932,44.302872062663184
header,spring,0.12816326530612243,53.26086956521739
header,spring,0.17091959557053438,28.06756756756757
source,spring,0.19231092790443338,27.139269406392692
header,spring,0.1611519607843137,42.94736842105263
header,spring,0.14756298010801383,35.65909090909091
source,spring,0.12684344866704478,27.60078277886497
header,spring,0.20228179767482213,49.467811158798284
source,spring,0.12277512366296028,37.36650868878357
header,spring,0.15483167507155515,30.443983402489625
header,winter,0.30355097365406647,44.002016129032256
source,winter,0.11677552971164573,32.025510204081634
header,winter,0.09390202511596335,46.767195767195766
source,winter,0.12927143778207606,35.05084745762712
source,winter,0.16672223064100622,31.513849092645653
source,winter,0.16435652001022527,27.982779176049807
source,winter,0.15823685708863167,25.733821733821735
source,spring,0.1610968294772922,22.33492822966507
header,spring,0.10286677908937603,31.210526315789473
source,spring,0.17392991794189394,23.005102040816325
source,spring,0.16273701566364385,19.012539184952978
header,spring,0.18989184692179706,33.62237762237762
source,winter,0.15734018480105605,28.801086218601494
source,spring,0.14124293785310738,13.615384615384615
header,spring,0.11324376199616126,24.80952380952381
source,spring,0.17274696219621966,27.73166926677067
header,spring,0.1362166531932094,28.436781609195403
source,spring,0.2007171222577785,28.47091108671789
source,winter,0.1703695307186579,25.133903133903132
header,winter,0.1677177177177177,27.983193277310924
header,winter,0.1683191690273843,33.09375
header,winter,0.18335901386748843,28.217391304347824
header,winter,0.13428571428571423,21.875
header,winter,0.13712807244501946,29.73076923076923
source,winter,0.1589917595734367,20.425742574257427
header,winter,0.1264957264957265,19.5
header,winter,0.14779499404052443,36.47826086956522
header,winter,0.11384615384615382,23.214285714285715
header,winter,0.14905660377358487,29.444444444444443
header,winter,0.15258215962441313,25.058823529411764
header,winter,0.14827828531271958,30.934782608695652
header,winter,0.1090047393364929,26.375
header,winter,0.16815742397137745,26.61904761904762
source,winter,0.16167372191468576,27.542600896860986
header,winter,0.17894736842105263,33.20388349514563
header,winter,0.1598837209302325,29.91304347826087
source,winter,0.13058419243986252,24.25
source,winter,0.207843137254902,23.050847457627118
header,winter,0.12431842966194107,24.783783783783782
source,winter,0.1520047875523639,27.734439834024897
header,winter,0.14216867469879513,30.74074074074074
header,winter,0.1651376146788991,27.25
header,winter,0.1548726243429034,31.705128205128204
header,spring,0.20514018691588787,22.291666666666668
header,winter,0.14525765496639287,32.265060240963855
source,winter,0.17155307357109617,32.290983606557376
header,winter,0.12492685781158575,33.509803921568626
source,winter,0.14499938034452842,24.827692307692306
source,spring,0.15180299032541777,24.93421052631579
source,spring,0.15481694364613274,29.422794117647058
source,spring,0.14155295022102632,33.3525641025641
source,spring,0.17350731514432582,25.29
header,spring,0.17844350374470852,34.50561797752809
source,winter,0.16473791695030637,25.771929824561404
header,spring,0.16609373689947182,32.23513513513514
source,winter,0.14184397163120566,25.491525423728813
header,winter,0.1364296081277213,22.966666666666665
source,spring,0.1379544682296976,26.276785714285715
source,spring,0.16692096429661274,28.495652173913044
header,spring,0.1532207629768605,27.56896551724138
asm,spring,0.197088122605364,26.589242053789732
asm,spring,0.19825042158516015,31.626666666666665
source,spring,0.1771939631078815,22.935897435897434
source,spring,0.187727603787327,24.73873873873874
source,spring,0.16441386089948395,25.753164556962027
source,spring,0.1474609375,26.256410256410255
header,spring,0.12789310427105705,27.57236842105263
header,spring,0.1592148309705561,22.925
header,spring,0.15500000000000003,28.91566265060241
source,winter,0.17063307921776594,28.543046357615893
header,winter,0.16000000000000003,22.395833333333332
header,winter,0.16920152091254748,21.916666666666668
source,winter,0.10361681329423267,23.517241379310345
header,winter,0.1777856635911994,42.95004233700254
header,winter,0.1672157519530174,32.1719248493442
header,winter,0.0972972972972973,34.078947368421055
header,winter,0.11806375442739081,37.644444444444446
header,winter,0.09507523939808482,33.22727272727273
asm,winter,0.1692539887882708,28.45398773006135
source,winter,0.144656118824669,33.30107526881721
asm,winter,0.21072910491997632,19.502890173410403
source,winter,0.17607731515191638,26.27304347826087
source,winter,0.21079136690647482,20.0
source,winter,0.16889271865575184,25.505494505494507
source,winter,0.15012503233594898,28.148058252427184
header,winter,0.15769184435610173,28.52577319587629
source,winter,0.15025343953656767,21.92063492063492
source,winter,0.16326530612244894,23.643356643356643
header,winter,0.16646266829865364,23.34285714285714
source,winter,0.1522140221402214,23.650909090909092
